CustomerKey	MDAY_VISIT_L36M	FDAY_VISIT_L36M	BF_VISIT_L36M	VDAY_VISIT_L36M	BTS_VISIT_L36M	NY_VISIT_L36M
1002146	0	1	0	0	0	0
610823	0	0	1	0	0	1
2153301	0	0	1	0	0	1
467228	0	0	0	0	1	0
100379	0	2	0	1	1	1
71992	1	0	0	0	0	0
557962	0	0	1	1	0	0
2150075	0	1	0	0	0	1
1037672	1	1	2	1	1	3
2106629	0	0	0	0	0	1
1027307	0	0	1	0	1	2
1253100	0	0	1	0	0	0
970533	0	0	0	0	1	2
756765	0	0	0	0	1	1
593488	0	0	0	0	0	1
244661	0	0	1	0	0	0
445980	0	0	0	0	1	0
269135	0	1	0	0	1	0
321286	1	2	2	0	2	0
155587	0	1	0	0	2	1
2025381	0	0	1	0	1	0
2015895	1	0	0	1	0	0
460089	1	0	0	0	0	0
389206	1	2	1	2	2	0
2082155	0	0	0	0	0	1
1299509	1	0	0	0	0	0
2226700	0	0	1	0	0	0
823025	1	0	1	0	2	1
198252	0	0	0	0	1	1
922464	0	0	0	1	0	0
2092520	0	1	0	0	0	0
50744	0	0	0	0	0	1
879799	0	0	1	0	1	2
121627	0	0	1	1	0	1
664371	2	2	1	1	1	1
107518	0	0	1	0	0	2
479940	0	0	0	0	1	0
607597	1	1	0	0	0	0
2035746	1	1	0	0	0	1
337055	2	2	1	0	1	1
534198	0	1	0	0	1	0
2139192	0	0	1	0	0	0
2046629	0	0	0	0	0	1
57883	2	0	0	1	1	1
481337	0	0	1	1	0	2
2167579	0	0	0	1	0	0
600458	0	0	0	1	0	0
534367	0	1	1	0	0	0
2127877	0	0	0	0	1	1
600627	0	0	0	1	0	0
897134	1	0	0	0	0	0
2167410	0	0	0	1	0	0
385030	0	0	0	1	0	1
2280958	0	0	1	0	0	0
265909	1	1	1	0	0	0
776353	0	0	0	1	2	0
68766	0	1	0	0	0	0
36466	3	1	2	2	3	3
145391	1	1	0	0	0	0
879968	0	0	0	1	0	0
431702	0	0	0	0	0	2
579210	0	0	0	0	1	1
2110542	0	0	0	0	1	0
502585	0	0	1	0	1	0
183974	0	0	0	1	0	0
2078242	0	0	0	0	1	1
2033917	0	1	1	1	0	0
150014	0	0	1	0	1	1
1063096	0	0	0	0	1	0
794638	0	1	0	1	0	0
984811	0	1	0	0	0	0
484732	1	2	1	1	1	0
363782	1	1	2	0	3	2
2039659	1	0	0	0	1	1
470285	0	0	0	0	0	2
155756	0	1	0	1	0	2
833221	0	1	0	0	1	0
2255087	0	0	0	0	1	0
2153470	0	0	0	1	0	1
185371	2	0	1	1	0	3
2004302	0	0	1	0	1	2
2022865	1	1	2	0	1	1
276105	0	0	0	1	0	0
892680	0	0	0	0	0	2
2028776	0	1	0	0	0	0
858720	0	1	0	1	0	0
166808	2	0	1	0	3	0
911243	0	0	0	1	1	0
2096696	0	1	0	0	0	0
548307	1	0	0	0	0	0
1517994	0	0	0	0	1	1
557793	0	1	0	0	0	0
949454	1	0	0	0	0	0
2213819	0	1	0	0	0	1
945541	0	0	0	1	0	0
406710	0	0	0	0	0	1
304492	0	0	0	1	0	0
100210	1	1	0	0	1	1
399139	0	0	0	0	0	1
915156	1	0	0	0	0	0
2145899	0	0	0	0	0	1
43774	0	1	1	1	1	2
973928	0	1	0	0	1	0
194857	0	0	0	0	1	0
2295067	0	0	0	0	0	1
138421	1	0	0	0	0	2
525831	1	0	0	0	0	0
2276504	0	0	1	0	0	0
529744	1	0	0	0	0	0
971930	0	0	0	0	0	1
1017374	0	0	1	0	0	0
32290	0	1	0	1	1	3
2167147	0	0	0	1	0	1
1486719	1	0	1	0	0	0
2007528	0	0	0	0	1	0
950682	1	1	0	0	2	1
297353	0	1	0	1	0	1
11042	1	1	2	0	0	1
125371	1	1	1	1	1	0
102895	0	0	0	0	0	1
1352201	0	0	0	0	0	1
145560	0	0	0	0	1	2
2021637	0	0	1	0	0	0
2030004	0	0	1	1	0	0
589744	0	0	0	0	0	1
2039490	0	0	0	0	0	1
240579	0	1	0	0	0	0
975156	0	0	0	0	0	1
871432	0	3	0	1	1	0
893908	0	0	0	0	1	0
184143	0	1	0	0	1	1
837472	0	1	0	0	0	0
872829	1	1	0	1	1	2
2069274	1	0	0	1	2	1
1141118	0	0	0	0	0	1
61627	2	1	3	0	3	3
872660	0	0	0	1	0	1
356643	0	0	0	0	1	0
953908	0	0	0	1	0	0
449206	0	0	1	0	0	0
318601	0	1	0	0	0	0
180748	0	0	1	0	1	0
2008756	1	0	0	0	0	0
850184	0	0	0	1	0	0
1175078	0	0	0	0	1	0
2046798	0	0	0	1	0	2
543684	1	0	0	0	0	0
1560659	0	0	0	0	0	1
1231683	1	0	0	0	0	0
2103403	0	0	0	0	1	0
2148847	0	0	0	0	0	1
1010513	0	0	0	0	0	1
2252571	0	0	0	0	1	0
1014426	2	1	0	0	1	1
1179160	0	1	0	0	1	1
663143	0	0	0	1	0	0
60399	0	0	2	0	0	1
970702	0	1	0	0	0	0
569724	0	1	1	0	0	2
1031761	0	0	0	0	0	1
103064	0	0	0	1	0	2
646349	1	0	1	0	2	1
14955	0	0	1	0	0	0
2086609	1	0	0	0	0	0
2212760	0	1	0	0	0	0
684391	2	2	0	0	0	0
240748	0	0	0	1	0	0
1520848	0	0	0	0	1	0
621537	0	0	1	0	0	1
98982	0	2	0	0	0	0
813370	0	0	0	1	0	1
1027138	0	0	1	0	0	0
2005361	0	0	0	0	1	0
527059	0	0	0	0	0	1
932660	0	1	0	0	0	0
339849	0	0	0	0	1	0
702785	0	2	1	0	2	1
828936	1	1	0	1	2	1
1038622	0	0	1	0	1	0
2208678	0	1	0	0	0	0
950513	0	1	0	0	0	0
607766	0	0	2	1	0	1
2294008	0	0	0	0	0	1
2124651	0	0	0	0	1	1
258601	0	1	0	0	0	0
851412	0	0	1	0	0	2
423335	0	0	0	0	2	0
2273819	0	0	1	0	0	0
2025550	0	0	1	0	0	0
141647	0	0	0	0	1	0
1115247	0	0	0	1	0	0
36034	0	0	1	1	2	3
1053009	0	0	0	0	0	1
251462	0	1	1	0	1	2
1268437	0	0	0	0	0	1
77903	2	0	1	1	1	2
971761	0	1	0	0	0	0
724033	0	0	0	1	0	0
2248286	0	0	0	0	1	0
1215576	1	0	1	0	1	1
325631	1	1	0	1	0	1
365010	0	1	1	0	1	0
519751	1	0	0	0	0	0
2040091	0	0	0	0	0	1
2202504	0	1	0	0	0	0
2083383	1	1	0	0	1	2
917323	2	0	1	0	1	0
132341	0	1	0	0	1	2
138590	0	2	1	1	1	1
1013630	0	0	0	0	1	0
297244	0	1	0	0	0	0
2054996	0	0	0	1	0	0
2130825	0	0	0	0	1	0
911074	0	0	0	1	0	0
2026609	0	0	1	0	0	0
642785	1	0	0	0	0	1
325571	1	1	0	0	0	0
946600	0	0	0	0	1	1
993009	1	1	1	0	0	1
357244	1	0	0	0	1	0
85669	0	2	0	1	0	2
776954	1	2	0	2	3	2
2061339	0	1	0	0	0	0
117342	0	2	0	0	1	1
220728	1	1	0	0	0	1
1006491	0	1	0	0	0	0
752480	1	0	0	0	1	1
869975	0	0	0	0	0	1
28268	0	2	1	2	1	1
1074257	0	0	1	0	0	0
799092	0	1	0	0	0	0
889826	0	0	0	1	0	0
833728	0	0	0	0	0	1
131451	1	1	0	0	0	0
2047857	0	1	1	1	0	0
2137964	0	0	1	0	0	0
2033748	0	0	0	0	0	1
71560	1	0	0	3	1	1
857323	0	0	0	0	1	2
2249176	0	0	0	0	1	0
2227038	0	0	0	0	1	0
1277033	1	1	2	1	0	0
244323	0	0	0	0	0	1
654547	0	0	0	0	0	1
275996	0	1	0	0	1	0
1208437	1	1	0	0	0	0
766589	0	0	0	0	0	2
2124482	0	0	0	0	1	0
2241147	0	0	0	0	0	1
1061868	0	1	1	1	2	2
174837	0	1	0	0	0	0
7020	0	1	0	1	0	1
2008418	1	0	1	0	2	1
293958	0	1	0	2	2	0
727150	0	0	1	0	0	0
731232	0	0	0	1	1	0
261827	0	1	0	0	0	0
2110974	0	1	0	0	0	0
1278	0	2	1	2	2	0
2040887	0	0	0	0	0	1
793579	0	0	0	0	1	0
981957	0	0	0	0	1	0
957652	0	0	0	0	0	1
443126	0	0	1	0	1	0
1056126	0	0	0	0	0	1
2258651	0	0	0	0	1	0
2150353	0	0	0	0	0	1
375206	0	0	0	0	1	0
227698	0	0	0	0	1	0
1133378	0	1	0	0	0	0
146450	1	1	0	0	0	1
738311	0	0	1	0	0	1
483504	0	0	1	0	0	0
199480	0	1	0	0	0	1
766529	0	1	0	0	0	0
685281	0	0	0	0	1	0
2095468	0	0	0	0	1	1
386258	0	0	1	0	0	0
128165	0	0	1	0	0	1
705902	0	1	0	0	0	0
304383	1	0	0	0	0	0
353958	0	1	0	0	0	2
84873	2	1	1	1	0	0
1337923	0	0	0	0	1	0
1017652	0	0	0	1	1	0
963995	0	0	0	0	1	0
264681	1	1	2	1	2	0
855697	0	0	0	0	0	1
1003205	1	1	1	0	1	0
1034878	0	2	1	1	2	1
809085	0	1	0	1	0	0
462256	0	0	0	1	0	0
2089726	0	1	0	0	0	0
601686	0	1	0	0	1	1
29064	1	2	0	0	2	3
332601	0	0	0	0	1	0
2166351	0	0	0	1	0	0
206450	0	0	0	1	0	0
2166978	0	0	0	1	0	0
827479	0	0	1	2	1	2
688736	0	0	1	0	0	0
637043	0	1	0	0	0	1
2125083	0	0	0	0	1	0
882856	0	1	0	0	0	0
353849	0	0	0	1	0	0
1056753	1	0	0	0	0	0
188946	0	2	0	0	0	0
2057163	0	0	0	1	0	0
1070235	0	0	1	0	1	0
2102607	0	1	0	0	0	0
883194	0	0	0	0	1	0
876945	0	1	0	0	0	0
1250043	0	0	2	1	1	1
15387	0	1	0	0	0	1
2238293	0	0	0	0	1	0
727777	0	1	0	1	1	0
270194	1	1	1	2	1	0
1437084	1	0	0	0	0	0
30292	1	1	0	0	1	0
860718	1	1	0	0	1	1
2089125	0	1	0	0	0	0
121026	2	0	0	0	0	0
472970	1	0	0	0	0	0
14159	0	0	0	0	1	0
54488	0	0	2	0	1	2
145222	1	0	0	2	0	2
780698	1	0	0	0	1	2
2123855	0	0	0	0	1	0
442236	0	0	0	1	1	1
1055525	0	1	0	0	0	0
2209474	0	1	0	0	0	0
861946	0	0	0	0	0	1
32350	1	0	0	1	1	0
375097	0	0	1	0	0	0
677	2	2	2	1	3	1
433869	0	1	0	0	0	0
1370392	0	0	0	0	0	1
2019639	1	0	0	0	1	0
734916	0	0	1	0	0	0
127369	1	1	0	1	0	1
861608	0	0	0	1	0	0
149845	0	0	0	1	0	0
2096264	0	2	0	0	0	0
148617	0	3	0	0	1	2
2025982	0	0	1	0	0	0
171093	0	2	0	0	1	1
713668	0	0	0	1	0	0
2097492	0	1	0	0	0	0
152699	0	0	0	1	0	0
702845	0	0	0	1	2	0
163522	0	0	0	0	1	0
594547	0	2	1	0	0	0
2075016	1	1	0	0	0	0
130223	0	0	0	0	0	1
896965	0	1	0	0	0	0
1042644	0	0	0	0	0	1
2131621	0	0	0	1	0	0
878571	0	0	1	0	0	0
515466	1	0	0	0	0	0
1475836	0	0	0	0	0	1
2201708	1	0	0	0	0	0
851521	0	1	0	0	0	0
727488	1	0	1	1	1	0
2060111	0	0	0	1	0	0
350901	0	0	0	0	0	1
721239	1	0	1	0	3	2
844442	0	0	0	0	0	1
2037143	0	2	1	0	0	1
1099249	0	0	0	0	0	1
949886	1	0	1	1	0	1
300639	0	0	1	0	1	1
922295	0	0	0	1	0	0
151471	0	0	0	0	1	0
74846	3	2	3	0	0	3
476365	0	0	0	1	0	1
2081359	0	0	1	0	0	0
2279561	0	0	1	0	0	0
2184542	0	1	0	0	0	0
2297414	0	0	0	0	0	1
2004734	0	0	0	0	1	0
2053768	0	0	0	1	0	0
981067	0	0	0	0	0	1
349673	0	0	0	1	0	0
706240	0	0	0	1	0	0
575466	0	0	1	0	2	0
2035915	0	0	0	0	0	1
65649	1	0	0	1	0	0
674567	0	0	0	0	0	1
1404521	0	0	0	0	0	1
296016	0	1	0	1	0	0
70764	0	0	0	1	0	0
169865	1	0	0	0	0	0
142274	0	0	0	0	0	1
2046002	0	1	0	0	0	1
2135906	0	1	1	0	0	0
632961	1	1	0	0	2	3
1300399	2	0	2	0	0	2
58510	0	1	0	0	0	2
270025	2	2	3	1	1	2
82984	0	0	1	0	0	0
441177	0	0	1	0	0	0
1056584	0	0	0	1	1	0
2083045	1	0	0	0	0	0
693648	2	0	0	0	0	0
474307	0	0	0	0	1	0
575357	0	0	0	0	1	0
1736	0	0	1	1	0	0
966680	0	0	0	0	0	1
421446	0	0	0	1	0	0
628218	0	1	0	0	1	0
2021528	0	0	1	0	1	0
689735	0	0	1	0	0	1
30123	0	1	1	0	0	2
999810	0	1	1	0	0	1
384403	0	1	0	0	0	0
2114658	0	0	1	0	0	0
945432	1	0	0	1	0	1
1455046	0	0	0	0	1	0
2152411	0	0	0	0	0	1
1040789	3	2	2	1	2	2
456972	1	0	0	0	0	1
201369	0	1	0	0	0	0
926411	1	0	1	0	1	0
2161067	0	0	0	1	0	0
2024754	0	0	1	0	0	0
2057054	0	0	0	1	0	0
367068	0	0	0	0	0	1
825361	0	1	0	0	0	0
2095637	1	0	0	0	0	0
1035336	0	0	1	0	0	1
61736	1	0	0	0	1	0
2071163	0	0	0	0	0	1
1059810	0	0	0	0	0	2
1049445	0	0	0	0	1	0
969906	1	0	0	1	0	0
654209	1	1	0	0	1	0
767757	0	1	0	0	1	0
277164	1	0	0	0	0	0
786778	2	1	1	1	0	2
912302	1	0	0	0	3	2
1016315	3	2	0	0	2	0
258143	1	1	0	1	1	3
1002206	0	2	1	0	0	3
629735	0	0	0	0	1	1
284303	1	0	0	0	0	0
789005	0	0	0	0	0	2
40488	1	1	0	0	1	2
1042475	0	1	0	0	1	1
737143	1	1	0	0	1	1
158610	0	0	1	0	0	1
827047	0	2	0	1	1	0
798660	0	1	0	0	1	0
260659	0	2	0	0	0	1
11102	1	1	0	0	0	0
374207	0	1	0	0	2	0
647239	1	1	0	1	0	0
1151941	0	0	0	0	0	1
2210702	0	1	0	0	0	0
1065950	0	0	0	0	1	0
166012	0	0	0	0	0	1
350563	0	0	0	0	1	0
2125541	0	0	0	0	1	0
2068936	0	1	0	0	0	0
2097323	0	2	0	0	0	0
431811	0	0	0	0	1	1
2296693	0	0	0	0	0	1
324572	0	0	1	0	0	1
71102	1	0	0	1	2	2
405820	0	0	0	0	1	1
2146789	0	0	0	0	0	1
352790	1	1	1	0	1	3
219	0	0	1	0	1	1
90123	2	1	0	1	3	0
395455	1	0	0	0	1	0
954798	0	1	0	0	0	0
118341	2	1	1	1	2	1
1173189	0	0	0	0	0	1
281907	0	1	0	0	0	0
2128936	1	0	0	0	0	0
597604	1	0	0	0	0	0
224303	0	0	1	0	0	0
2247058	0	0	0	0	1	0
2067250	0	0	0	0	1	0
262886	1	0	2	2	0	1
234668	1	1	1	2	1	0
696705	0	0	0	1	0	0
1063723	0	0	1	1	0	0
1488886	0	0	2	1	0	1
810253	1	2	0	0	0	2
2047688	1	0	0	0	0	0
1469324	0	0	1	0	0	0
47458	0	1	0	0	0	1
1002037	0	0	0	0	1	0
867857	1	1	0	0	0	1
2138133	0	0	1	0	0	0
973819	1	0	0	1	2	0
243865	1	1	0	1	1	1
1407638	1	0	0	0	0	0
2039032	1	0	0	0	0	1
293500	0	0	1	1	1	0
943205	1	0	0	0	0	0
534825	1	0	0	0	1	2
2026440	0	0	1	0	0	1
246550	1	2	0	0	0	1
106459	0	0	0	0	0	2
444921	0	0	0	1	0	0
2164462	0	0	0	1	0	0
2079301	0	1	0	0	0	0
115115	1	2	1	1	0	0
803114	0	0	1	0	0	0
21298	0	0	0	0	0	1
2045003	0	0	0	0	0	1
2134907	0	0	1	0	0	1
1166050	1	0	1	0	0	0
2017784	0	1	0	0	0	0
717953	0	0	0	0	0	1
1357004	0	0	0	0	0	1
327798	0	0	0	1	0	0
2083214	1	0	0	0	0	0
29954	1	0	0	0	1	0
2224811	0	0	0	0	0	1
2074558	0	0	0	0	1	0
331711	0	0	1	0	0	0
518752	0	1	0	0	0	1
388147	0	0	1	0	1	0
1019710	0	1	0	0	0	0
127707	1	1	0	0	0	0
587408	1	0	0	0	0	0
280908	1	1	0	0	0	0
919009	0	0	0	1	0	0
319491	0	1	0	0	0	1
89954	1	0	0	0	0	1
2005192	0	0	0	0	1	0
1054898	0	0	0	0	1	0
452060	0	0	0	0	0	1
286361	0	1	1	0	1	1
8706	0	0	0	0	0	1
50	0	0	1	0	0	0
2086440	1	1	0	0	0	0
263055	0	1	1	0	0	1
649297	1	0	0	0	0	0
442863	0	1	0	0	1	0
1007118	1	0	1	0	1	1
179858	0	0	0	0	1	0
362156	1	0	0	0	0	2
950344	0	1	0	0	0	0
2199650	1	0	0	0	0	0
153698	0	1	0	0	0	0
1425311	0	0	0	0	0	1
72619	0	0	0	0	1	0
929096	0	1	0	0	0	1
63794	0	0	0	1	0	0
2182315	0	1	0	0	0	0
2035806	0	0	0	0	0	1
370294	2	2	3	0	2	2
2040549	0	0	0	0	0	1
2002507	0	0	0	0	1	0
622765	0	1	0	0	0	0
1314508	0	0	0	0	1	0
102005	0	1	0	0	1	1
891054	0	1	1	0	2	0
2092242	0	2	0	0	1	0
340908	0	1	0	0	0	0
1452361	0	0	0	0	0	2
1062206	0	0	0	0	1	0
2092411	0	1	0	0	0	0
378950	1	1	1	1	3	2
16014	0	0	1	1	1	1
7358	0	0	0	0	0	1
2173490	0	1	0	0	0	0
977045	0	0	0	1	1	0
93867	0	0	1	1	2	3
2143045	0	0	0	0	0	1
1464412	0	0	1	1	0	1
310463	1	1	0	0	0	0
2016353	0	0	0	1	0	0
438950	1	0	0	0	0	0
2133848	0	0	0	1	0	0
319660	1	0	0	0	0	0
2113659	0	0	0	0	1	0
907848	0	1	0	0	0	0
899192	0	1	0	0	0	0
682596	1	1	0	1	0	0
2053141	0	2	0	0	0	0
725261	0	0	1	0	0	0
1473609	0	0	0	1	0	0
961505	0	1	0	0	0	0
3963	1	1	0	0	0	0
691793	0	1	0	1	1	0
130655	2	0	2	0	1	1
2152242	0	0	0	0	0	1
2043944	0	0	1	0	0	1
998293	0	0	0	1	1	0
24152	0	1	0	1	0	0
2095806	0	1	0	0	0	0
409564	0	1	0	1	0	0
134677	0	0	1	1	0	3
604912	0	0	2	2	1	1
576525	1	1	2	0	0	2
1108277	0	0	1	2	0	1
383235	0	0	0	1	0	0
741428	1	0	0	0	0	1
171720	1	0	1	0	1	1
769815	0	0	0	0	0	1
853470	0	1	0	0	0	0
106290	0	1	0	1	1	1
2215986	0	0	0	0	1	0
666429	0	0	0	0	0	1
1438083	0	0	0	0	0	1
163064	0	2	0	0	1	0
914987	1	2	0	0	1	0
750084	1	0	0	0	0	0
1046760	0	0	0	1	0	0
921236	0	0	0	0	1	0
1018373	0	1	0	0	0	0
246719	1	3	0	0	3	3
778471	0	0	1	0	0	0
2170264	0	0	0	1	0	0
2094469	0	1	0	0	0	0
1557264	0	0	0	0	1	0
502416	0	0	0	0	1	0
1139890	0	0	0	0	1	2
922126	0	0	0	1	0	0
914097	0	0	0	1	0	0
93698	0	0	0	1	0	0
2287759	0	0	0	0	0	1
2058222	0	0	0	1	0	0
927579	0	1	0	0	0	0
597773	0	1	0	0	0	0
2251512	0	0	0	0	1	0
368236	0	1	0	0	0	0
1017483	0	0	0	0	0	1
314579	0	1	0	0	0	0
3794	0	0	0	0	1	0
267967	1	0	0	0	0	0
1058642	0	0	0	0	0	2
150472	0	1	1	0	1	0
300470	0	0	0	1	0	0
74677	0	0	0	1	1	0
286988	1	1	0	1	0	0
516525	0	1	1	0	0	0
265740	0	1	1	0	0	2
2040718	1	0	0	0	0	1
430643	1	0	0	0	0	3
185829	0	0	1	1	1	1
285471	0	0	0	0	1	0
537773	1	0	1	0	0	1
1067118	0	1	0	0	1	0
114319	0	2	1	0	1	0
985870	0	0	1	0	0	0
1043643	1	0	0	0	0	0
1004264	0	3	1	0	0	0
2098491	0	1	0	0	0	0
2059112	0	0	0	1	0	0
935345	0	0	1	0	0	0
120568	1	0	0	0	0	0
817223	0	0	0	0	0	1
175836	1	2	1	0	1	2
680538	0	2	1	0	0	1
2121966	0	0	0	0	1	0
907127	0	0	0	1	0	0
2295525	0	0	0	0	0	1
977214	0	0	0	0	1	1
351622	0	1	0	0	0	0
107976	2	0	0	0	1	2
27269	0	1	0	0	0	0
198421	1	0	0	0	0	0
2010814	0	1	0	0	0	2
127538	0	1	0	0	0	2
2037864	0	0	0	0	0	1
522774	1	0	0	1	1	0
631072	0	0	0	0	0	1
956593	0	1	0	1	0	0
135567	0	0	1	0	0	0
451891	0	0	0	0	0	1
677684	0	0	0	0	0	1
2209016	0	1	0	0	0	0
451264	0	1	0	0	0	1
2011441	1	1	1	0	0	1
334937	0	1	0	1	0	0
99320	2	2	0	0	1	0
1209436	0	0	1	0	0	0
10043	1	0	1	0	0	1
541168	0	0	0	0	0	1
1487718	0	1	0	0	0	0
2127768	0	0	0	0	1	0
774727	0	1	0	0	0	1
916324	0	1	0	0	0	0
356185	0	1	1	0	0	1
1132920	0	1	0	0	0	1
1164882	1	1	0	0	1	2
393228	0	0	0	0	0	1
543226	0	1	0	0	0	0
86728	1	0	2	0	0	0
2300978	0	0	0	0	0	1
519920	0	0	0	0	1	1
1419689	0	1	0	0	1	0
242975	0	3	0	0	0	0
2054827	0	0	0	1	0	0
491533	0	1	0	1	0	0
332879	0	1	1	0	0	0
2032689	0	0	0	1	0	1
1194437	0	0	0	0	0	1
364841	0	0	0	1	0	0
161727	0	1	0	1	2	0
110034	0	0	0	0	0	1
199938	0	0	0	1	0	0
506438	1	1	0	0	0	0
745172	0	1	0	0	0	0
49685	0	0	0	0	1	1
991323	0	0	0	0	1	0
378323	0	2	0	0	1	3
47627	0	0	1	0	1	0
399571	1	0	0	0	0	0
282076	1	1	0	1	0	0
182975	1	1	2	1	1	2
170034	0	1	0	0	0	0
408768	0	0	2	0	1	0
371980	0	0	0	1	0	0
2301868	0	0	0	0	0	1
56824	0	1	1	0	0	1
363324	0	0	0	0	1	0
2085272	1	0	0	0	0	0
683933	0	0	0	0	1	0
264223	0	1	0	1	0	0
931323	1	1	0	0	1	0
160837	0	2	1	0	0	0
2198482	1	1	0	0	0	0
178690	1	1	0	0	0	0
1030424	0	0	1	1	2	2
2292671	0	0	0	0	0	1
88786	0	1	0	0	0	0
2189285	0	0	0	0	0	1
377433	0	0	2	0	0	0
1008286	0	1	0	0	0	0
588576	0	0	0	0	1	0
2256424	0	0	0	0	1	0
386089	0	0	0	1	0	0
2036974	1	1	1	0	0	2
10933	1	1	1	0	0	2
125480	0	1	0	0	0	0
44232	2	0	0	0	0	0
2018580	0	0	0	0	1	0
2126878	0	0	0	0	1	0
930433	0	0	0	1	1	0
35576	0	1	0	0	1	0
2003675	1	0	0	0	0	0
783924	0	1	0	0	0	0
1315676	1	0	1	0	0	0
342076	1	0	0	0	0	0
548934	0	1	0	0	1	0
335827	0	0	0	1	1	0
1297282	0	0	1	1	0	0
948827	1	0	0	0	1	0
209135	0	0	0	1	1	0
2201877	1	0	0	0	0	0
2172322	0	0	0	1	0	0
2291781	0	0	0	0	0	1
200479	0	0	0	0	2	1
1090424	0	1	1	0	1	1
2210533	0	1	0	0	0	0
702676	1	0	0	0	0	0
2064024	0	0	0	0	0	2
444125	0	0	0	1	0	1
398681	0	0	2	0	0	0
982126	0	1	0	0	0	3
1038731	0	1	0	0	0	1
822135	0	0	1	0	0	0
2250175	0	0	0	0	1	0
149676	0	0	0	0	1	0
41378	1	1	2	1	1	0
14328	0	0	1	0	0	1
870433	0	1	0	0	0	1
2141877	0	0	0	0	0	1
2042776	0	0	0	0	0	1
32181	1	0	0	2	0	0
465373	1	2	0	0	3	0
221186	0	0	0	1	1	1
1285231	0	0	0	0	0	1
1267378	0	0	1	1	2	0
5131	0	1	0	0	0	0
672231	0	1	0	0	1	1
2024923	0	0	1	0	0	0
230383	0	0	1	0	0	0
735085	0	0	0	0	0	1
257974	2	0	1	2	0	0
2006529	1	1	0	2	1	2
626787	0	1	0	0	0	0
2213928	0	1	0	0	0	0
428585	1	2	2	0	0	2
320828	0	0	0	0	0	1
635984	1	0	0	1	0	0
762676	1	0	1	0	2	2
1050782	0	0	0	0	1	0
1059979	1	0	1	0	2	1
2057824	0	0	0	1	0	0
849895	0	0	0	0	1	0
401798	0	0	0	0	0	1
2210905	0	1	0	0	0	0
1458899	0	0	1	0	0	0
1016375	0	0	0	0	0	1
18301	0	1	0	0	0	0
12728	0	0	1	0	0	0
352850	0	0	1	0	0	0
67249	1	0	0	1	0	0
946202	0	0	0	0	1	0
171382	0	1	0	0	1	0
676253	0	0	0	0	2	0
186370	0	0	1	0	1	2
471971	1	0	0	0	0	0
2031690	0	1	0	0	1	0
2247118	0	0	0	0	1	0
2127997	0	0	0	0	1	0
458572	0	0	0	1	2	1
1010802	1	0	0	1	1	2
282677	1	3	0	1	0	0
2122424	0	0	0	0	1	0
883855	1	1	0	0	1	0
898820	0	1	0	1	1	0
1038502	1	2	1	1	2	3
31723	0	2	0	0	0	2
822195	0	1	0	0	0	0
2044402	0	1	0	0	0	1
39549	0	0	0	0	0	1
2232153	0	0	1	0	0	0
2092471	0	1	0	0	0	0
312630	0	0	1	0	0	0
1046328	0	1	0	0	0	0
2150124	0	0	0	0	0	1
878969	0	0	0	0	1	0
88497	0	1	0	2	0	0
172948	1	0	0	0	1	0
2254967	0	0	0	0	1	0
2093350	0	1	0	0	0	0
2149245	0	0	0	0	0	1
774126	1	1	0	0	0	0
1086571	1	0	0	0	0	0
709526	0	0	0	0	1	1
2036576	0	0	1	0	0	0
2259830	0	0	0	0	0	1
2274818	0	0	1	0	0	0
471284	2	1	0	1	1	1
380550	1	0	0	0	0	0
145271	1	2	1	0	2	2
437324	0	0	0	0	1	0
814369	0	0	0	1	0	0
150134	0	1	0	1	1	0
2198193	1	0	0	0	0	0
871143	0	0	0	0	1	0
1204982	0	1	1	0	0	2
981728	1	1	0	0	1	0
2147848	0	0	0	0	0	1
1535524	0	1	0	0	0	2
2128876	0	0	0	0	1	0
1022827	1	0	0	0	0	0
605201	1	2	0	0	1	2
179918	1	1	0	0	0	0
47398	0	1	0	0	0	0
234608	1	0	0	0	0	0
444294	0	0	0	0	0	1
38152	0	0	0	1	0	1
2037973	0	0	0	0	0	1
900217	0	0	0	0	1	0
367128	2	1	1	0	1	0
296955	0	1	0	0	0	1
2295356	0	0	0	0	0	1
213878	1	0	0	0	0	0
395346	0	0	2	0	2	0
1444621	0	0	0	0	0	1
2009755	0	0	1	0	0	0
389773	0	1	0	0	0	1
2043546	0	1	0	1	1	2
60797	0	1	0	0	0	0
571241	2	2	1	0	1	0
32579	0	1	2	2	1	0
17445	0	0	0	0	1	0
382803	1	0	0	0	0	0
2107628	1	0	0	0	0	0
164412	0	1	0	0	0	0
2240689	0	0	0	0	0	1
16904	0	1	2	0	0	0
890284	0	0	0	0	1	0
890825	2	0	0	0	0	0
374098	1	1	0	0	0	0
297473	0	0	1	0	0	0
2059221	0	0	0	1	0	0
647179	0	1	0	0	0	0
2302326	0	0	0	0	0	1
450723	1	0	0	0	0	0
967450	1	0	0	0	0	0
179400	1	0	0	0	1	0
976155	0	0	0	1	0	0
785982	0	0	1	0	0	0
807917	1	0	0	0	0	0
2098923	0	1	0	0	0	0
2058680	0	0	0	1	0	0
2135846	0	0	1	0	0	0
1052780	0	1	0	0	0	1
2274649	0	0	1	0	0	0
130452	1	1	0	0	0	0
703074	1	1	0	0	0	1
241578	1	2	1	1	2	2
53827	0	0	0	0	0	1
158670	0	2	0	0	0	0
862607	0	1	0	0	0	0
