CustomerKey|TOPSTOREFORTRX|TOPSTOREFORSALES|TOPSTORETOTALTRXPERC|TOPSTORESALESPERC
5636|MNS_S33|MNS_S33|0,75|0,74703369719981016
5637|MNS_S3|MNS_S3|0,78947368421052633|0,72353866239392317
5638|MNS_S3|MNS_S3|0,75|0,79566334027573704
5640|MNS_S2|MNS_S2|1|1
5641|MNS_S24|MNS_S24|0,76923076923076927|0,69182110991390855
5642|MNS_S32|MNS_S32|0,65000000000000002|0,72028964944978646
5643|MNS_S3|MNS_S3|0,42857142857142855|0,59326804135410871
5644|MNS_S57|MNS_S57|1|1
5648|MNS_S16|MNS_S16|1|1
5649|MNS_S2|MNS_S2|0,94736842105263153|1,0273218873652827
5651|MNS_S2|MNS_S2|1|1
5653|MNS_S5|MNS_S5|1|1
5655|MNS_S3|MNS_S3|1|1
5661|MNS_S1|MNS_S1|0,68965517241379315|0,63899805568195911
5662|MNS_S5|MNS_S5|0,72222222222222221|0,87627813674095911
5663|MNS_S49|MNS_S49|0,66666666666666663|0,55157052006327278
5666|MNS_S52|MNS_S52|1|1
5670|MNS_S5|MNS_S5|1|1
5672|MNS_S45|MNS_S29|0,40000000000000002|1,0271454559835482
5673|MNS_S33|MNS_S33|0,69999999999999996|0,75756496434444554
5679|MNS_S31|MNS_S31|1|1
5680|MNS_S33|MNS_S33|0,59999999999999998|0,69351195843531277
5681|MNS_S2|MNS_S2|0,6428571428571429|0,69096882092939915
5683|MNS_S63|MNS_S63|0,7142857142857143|0,94392049734285344
5684|MNS_S33|MNS_S33|1|1
5687|MNS_S63|MNS_S63|1|1
5693|MNS_S23|MNS_S23|0,90000000000000002|0,89310016279924676
5696|MNS_S2|MNS_S2|0,47058823529411764|0,55101157551871827
5697|MNS_S2|MNS_S2|1|1
5698|MNS_S31|MNS_S50|0,5|0,6493472754432682
5699|MNS_S16|MNS_S16|0,47826086956521741|0,63781978043813026
5701|MNS_S61|MNS_S57|0,66666666666666663|0,59130724643048949
5703|MNS_S18|MNS_S18|1|1
5704|MNS_S33|MNS_S33|1|1
5705|MNS_S5|MNS_S5|1|1
5707|MNS_S40|MNS_S40|1|1
5708|MNS_S2|MNS_S2|0,66666666666666663|0,61050223719270025
5709|MNS_S29|MNS_S29|0,88888888888888884|0,85189929675041176
5710|MNS_S27|MNS_S27|0,66666666666666663|0,94960436906328305
5715|MNS_S52|MNS_S52|0,66666666666666663|0,85479512962582949
5716|MNS_S5|MNS_S5|0,66666666666666663|1,1817965326728901
5717|MNS_S45|MNS_S45|0,80000000000000004|0,69230177454097863
5718|MNS_S19|MNS_S19|0,54545454545454541|0,50886402844956236
5720|MNS_S8|MNS_S8|0,5|0,64353992530677584
5721|MNS_S40|MNS_S40|0,4375|0,31711085299938679
5723|MNS_S2|MNS_S2|0,66666666666666663|0,5762697497796162
5725|MNS_S3|MNS_S3|0,55555555555555558|0,73289873372787062
5727|MNS_S40|MNS_S40|0,89473684210526316|0,91263452362333675
5728|MNS_S52|MNS_S52|0,66666666666666663|0,97585542268554015
5729|MNS_S45|MNS_S45|0,55555555555555558|0,66641334591765433
5730|MNS_S2|MNS_S61|0,5|0,67681004163803216
5731|MNS_S31|MNS_S31|1|1
5733|MNS_S59|MNS_S59|0,5714285714285714|0,70268808724454157
5734|MNS_S48|MNS_S48|0,375|0,58768851840162384
5735|MNS_S3|MNS_S3|1|1
5737|MNS_S32|MNS_S32|0,46666666666666667|0,44867104011863124
5739|MNS_S31|MNS_S31|0,8571428571428571|1,1104116971463911
5740|MNS_S31|MNS_S3|0,55555555555555558|1,0130191723258171
5741|MNS_S2|MNS_S2|1|1
5745|MNS_S69|MNS_S69|0,66666666666666663|0,7369598988914926
5747|MNS_S48|MNS_S48|1|1
5750|MNS_S2|MNS_S2|0,80000000000000004|0,74160772939787911
5751|MNS_S2|MNS_S2|1|1
5752|MNS_S3|MNS_S3|1|1
5753|MNS_S16|MNS_S3|0,33333333333333331|0,46081050910688437
5754|MNS_S48|MNS_S48|0,68181818181818177|0,87939136640620708
5757|MNS_S3|MNS_S3|1|1
5758|MNS_S31|MNS_S3|0,5357142857142857|0,53051953355851422
5759|MNS_S49|MNS_S49|1|1
5762|MNS_S2|MNS_S2|0,94999999999999996|0,8483554347442076
5763|MNS_S27|MNS_S27|1|1
5765|MNS_S2|MNS_S65|0,33333333333333331|0,47760954577358866
5766|MNS_S18|MNS_S63|0,375|0,3504270780214177
5767|MNS_S60|MNS_S60|1|1
5768|MNS_S52|MNS_S52|1|1
5771|MNS_S38|MNS_S38|0,33333333333333331|0,63241135795203762
5775|MNS_S3|MNS_S3|1|1
5779|MNS_S40|MNS_S40|0,7142857142857143|0,86861313868613144
5786|MNS_S18|MNS_S18|1|1
5789|MNS_S45|MNS_S45|1|1
5792|MNS_S70|MNS_S1|0,47058823529411764|0,48434209028291686
5793|MNS_S5|MNS_S5|0,76470588235294112|0,77696585195986678
5800|MNS_S2|MNS_S2|1|1
5801|MNS_S32|MNS_S32|0,66666666666666663|1,7016528055584796
5802|MNS_S2|MNS_S2|0,77777777777777779|0,90071241640011623
5804|MNS_S56|MNS_S56|0,6428571428571429|0,47619564206676374
5807|MNS_S56|MNS_S56|1|1
5808|MNS_S40|MNS_S40|0,8214285714285714|0,76739723605840371
5809|MNS_S5|MNS_S5|0,46153846153846156|0,49052634408963502
5813|MNS_S52|MNS_S52|0,5|0,51363417375943465
5816|MNS_S22|MNS_S22|0,88888888888888884|0,89635461306643804
5818|MNS_S60|MNS_S60|1|1
5820|MNS_S18|MNS_S18|1|1
5823|MNS_S16|MNS_S16|1|1
5824|MNS_S29|MNS_S29|0,5714285714285714|0,68152303040120965
5825|MNS_S19|MNS_S19|0,5|0,50797902379991933
5826|MNS_S29|MNS_S49|0,5|0,52354512597559066
5829|MNS_S16|MNS_S16|0,75|0,73074555666692309
5832|MNS_S2|MNS_S2|1|1
5836|MNS_S23|MNS_S23|0,75|0,81168161593332866
5837|MNS_S16|MNS_S16|0,30769230769230771|0,48469810312583489
5839|MNS_S2|MNS_S2|0,75|0,74485222141233332
5840|MNS_S58|MNS_S58|1|1
5843|MNS_S2|MNS_S2|1|1
5848|MNS_S32|MNS_S48|0,5|0,5713573561958788
5849|MNS_S2|MNS_S2|0,5|0,83001192301141191
5851|MNS_S29|MNS_S29|0,80000000000000004|0,8369889725984313
5852|MNS_S52|MNS_S20|0,59999999999999998|0,82146684767076306
5860|MNS_S61|MNS_S61|0,5|0,59255598455598457
5866|MNS_S55|MNS_S38|0,35714285714285715|0,57460683797044732
5867|MNS_S70|MNS_S70|0,66666666666666663|0,64640288033734394
5869|MNS_S38|MNS_S38|0,45454545454545453|0,49139108597606895
5870|MNS_S33|MNS_S33|1|1
5872|MNS_S45|MNS_S45|1|1
5873|MNS_S20|MNS_S20|1|1
5874|MNS_S16|MNS_S5|0,625|0,41638826682330482
5875|MNS_S31|MNS_S31|0,51351351351351349|0,53700668859161815
5877|MNS_S59|MNS_S38|0,25|0,45488248835590772
5878|MNS_S49|MNS_S49|1|1
5879|MNS_S45|MNS_S45|0,75|0,84277021025394883
5880|MNS_S27|MNS_S27|1|1
5882|MNS_S45|MNS_S45|1|1
5885|MNS_S4|MNS_S4|0,5|0,87475266385635453
5888|MNS_S27|MNS_S27|1|1
5889|MNS_S33|MNS_S33|0,9375|0,98318215497503181
5892|MNS_S5|MNS_S5|1|1
5893|MNS_S32|MNS_S4|0,5|0,55549380314566776
5895|MNS_S2|MNS_S2|0,75|0,85304891234790747
5898|MNS_S45|MNS_S45|1|1
5900|MNS_S54|MNS_S54|1|1
5902|MNS_S57|MNS_S36|0,66666666666666663|0,58851124499839025
5904|MNS_S1|MNS_S2|0,36363636363636365|0,36241339144605522
5905|MNS_S33|MNS_S33|0,88888888888888884|0,82350917379278499
5906|MNS_S63|MNS_S63|1|1
5913|MNS_S16|MNS_S16|1|1
5914|MNS_S29|MNS_S29|0,5714285714285714|0,96461962002889301
5915|MNS_S3|MNS_S3|1|1
5918|MNS_S56|MNS_S56|0,2857142857142857|0,74218510542594307
5920|MNS_S61|MNS_S61|0,45454545454545453|0,47794013186721163
5921|MNS_S38|MNS_S38|0,5714285714285714|0,78461045206797042
5922|MNS_S19|MNS_S19|0,5|0,4790226163330496
5924|MNS_S23|MNS_S23|0,5|0,70955519800695499
5925|MNS_S3|MNS_S3|0,5|0,57795207991883246
5926|MNS_S16|MNS_S16|1|1
5927|MNS_S23|MNS_S57|0,55555555555555558|0,49509803921568624
5928|MNS_S48|MNS_S48|1|1
5929|MNS_S27|MNS_S27|0,66666666666666663|0,55115267104897692
5930|MNS_S2|MNS_S2|0,66666666666666663|0,74257128134661632
5934|MNS_S31|MNS_S31|1|1
5936|MNS_S3|MNS_S3|1|1
5938|MNS_S40|MNS_S40|0,75|0,8328317130808448
5939|MNS_S23|MNS_S57|0,5|0,57552077356772924
5941|MNS_S36|MNS_S36|1|1
5942|MNS_S31|MNS_S31|1|1
5943|MNS_S45|MNS_S45|1|1
5944|MNS_S33|MNS_S33|1|1
5945|MNS_S46|MNS_S68|0,33333333333333331|0,37750099377235985
5946|MNS_S61|MNS_S55|0,53846153846153844|0,61038181128576852
5947|MNS_S27|MNS_S27|1|1
5948|MNS_S38|MNS_S38|0,70833333333333337|0,62707744560051704
5951|MNS_S27|MNS_S27|1|1
5952|MNS_S33|MNS_S33|1|1
5953|MNS_S57|MNS_S23|0,5|0,61829756275009096
5954|MNS_S18|MNS_S18|1|1
5955|MNS_S63|MNS_S63|0,5357142857142857|0,69819471676502565
5957|MNS_S18|MNS_S18|1|1
5959|MNS_S8|MNS_S8|0,5|0,43594461253304984
5961|MNS_S31|MNS_S31|0,66666666666666663|0,68179405520169856
5962|MNS_S63|MNS_S63|1|1
5964|MNS_S32|MNS_S19|0,34999999999999998|0,38145608195110786
5965|MNS_S5|MNS_S5|0,52941176470588236|0,59413113753611713
5967|MNS_S2|MNS_S2|1|1
5969|MNS_S55|MNS_S55|1|1
5972|MNS_S18|MNS_S18|1|1
5975|MNS_S29|MNS_S29|1|1
5977|MNS_S32|MNS_S32|1|1
5978|MNS_S38|MNS_S38|0,66666666666666663|0,83959459842029271
5980|MNS_S55|MNS_S55|0,66666666666666663|0,8314033233647381
5981|MNS_S27|MNS_S27|0,2857142857142857|0,34897172236503854
5982|MNS_S4|MNS_S4|0,5714285714285714|0,91060849416782952
5983|MNS_S22|MNS_S22|1|1
5985|MNS_S5|MNS_S5|1|1
5986|MNS_S41|MNS_S41|0,8571428571428571|0,58072429152411076
5990|MNS_S57|MNS_S57|1|1
5991|MNS_S2|MNS_S2|1|1
5992|MNS_S63|MNS_S63|0,94444444444444442|0,96187033068957695
5998|MNS_S2|MNS_S2|0,85106382978723405|0,85810791037059442
6000|MNS_S52|MNS_S52|0,66666666666666663|0,62757623592936274
6003|MNS_S18|MNS_S18|1|1
6004|MNS_S47|MNS_S47|0,5|0,53969580193022537
6005|MNS_S2|MNS_S2|0,84210526315789469|0,5608416621697454
6010|MNS_S2|MNS_S2|0,59999999999999998|0,86635545181727247
6011|MNS_S3|MNS_S3|1|1
6012|MNS_S3|MNS_S3|1|1
6014|MNS_S3|MNS_S3|1|1
6017|MNS_S2|MNS_S2|0,92105263157894735|0,99455490478075126
6019|MNS_S31|MNS_S31|1|1
6020|MNS_S46|MNS_S46|1|1
6022|MNS_S23|MNS_S23|0,8571428571428571|1,0407753624980423
6025|MNS_S31|MNS_S31|1|1
6029|MNS_S18|MNS_S18|1|1
6031|MNS_S57|MNS_S57|1|1
6032|MNS_S18|MNS_S18|0,5714285714285714|0,6016513015056123
6034|MNS_S63|MNS_S63|0,5|0,44874964816939833
6043|MNS_S32|MNS_S32|1|1
6045|MNS_S47|MNS_S23|0,33333333333333331|0,40052104757987106
6047|MNS_S2|MNS_S2|1|1
6048|MNS_S23|MNS_S23|1|1
6050|MNS_S2|MNS_S2|0,66666666666666663|0,60977990337221222
6051|MNS_S40|MNS_S40|1|1
6053|MNS_S63|MNS_S63|1|1
6054|MNS_S33|MNS_S33|0,66666666666666663|0,6721084265705477
6057|MNS_S47|MNS_S47|0,42857142857142855|0,66067879887962189
6058|MNS_S38|MNS_S38|0,80000000000000004|0,7806274681878016
6061|MNS_S5|MNS_S5|1|1
6063|MNS_S40|MNS_S40|1|1
6064|MNS_S45|MNS_S45|0,66666666666666663|0,56712753884990386
6065|MNS_S18|MNS_S18|1|1
6067|MNS_S5|MNS_S5|0,83333333333333337|0,65247796168570127
6068|MNS_S32|MNS_S32|1|1
6069|MNS_S36|MNS_S36|1|1
6070|MNS_S5|MNS_S5|0,81818181818181823|0,84237746016951831
6071|MNS_S47|MNS_S47|0,2608695652173913|0,26565886251942145
6072|MNS_S45|MNS_S45|1|1
6073|MNS_S70|MNS_S70|0,5714285714285714|0,53030330046538166
6074|MNS_S41|MNS_S41|0,75|0,91966999565783769
6075|MNS_S48|MNS_S48|1|1
6076|MNS_S2|MNS_S2|1|1
6079|MNS_S22|MNS_S22|0,63636363636363635|0,65266891724395926
6081|MNS_S2|MNS_S2|0,94999999999999996|0,98087340905429354
6082|MNS_S65|MNS_S65|0,5|0,39417421528686969
6089|MNS_S2|MNS_S2|1|1
6095|MNS_S40|MNS_S40|1|1
6096|MNS_S41|MNS_S41|1|1
6097|MNS_S57|MNS_S23|0,625|0,57105620072899899
6099|MNS_S2|MNS_S2|0,9285714285714286|0,87556935501806454
6100|MNS_S29|MNS_S29|0,65000000000000002|0,581051012349871
6101|MNS_S32|MNS_S32|0,55555555555555558|0,60066340845474653
6104|MNS_S61|MNS_S61|1|1
6107|MNS_S2|MNS_S2|1|1
6109|MNS_S24|MNS_S24|1|1
6110|MNS_S65|MNS_S65|0,66666666666666663|0,63069674284213295
6115|MNS_S2|MNS_S61|0,66666666666666663|0,51400229317952817
6116|MNS_S18|MNS_S18|0,59999999999999998|0,72851755437787724
6123|MNS_S1|MNS_S1|0,66666666666666663|0,53655948082365579
6126|MNS_S4|MNS_S4|1|1
6127|MNS_S17|MNS_S70|0,5|0,65082573836771052
6128|MNS_S2|MNS_S2|1|1
6129|MNS_S37|MNS_S37|1|1
6131|MNS_S2|MNS_S2|1|1
6132|MNS_S70|MNS_S70|0,5|0,6352835305420097
6133|MNS_S5|MNS_S5|0,5|0,50680104306152651
6135|MNS_S61|MNS_S61|0,5|0,71872851159592421
6136|MNS_S29|MNS_S29|0,5|0,52793488190673665
6137|MNS_S61|MNS_S2|0,45454545454545453|0,43203519139596974
6138|MNS_S48|MNS_S48|0,59999999999999998|0,52598176626234583
6140|MNS_S55|MNS_S55|0,42857142857142855|0,78746836406538412
6141|MNS_S31|MNS_S3|0,66666666666666663|0,51234823399558493
6142|MNS_S8|MNS_S8|1|1
6143|MNS_S2|MNS_S2|0,88888888888888884|0,87498089773690291
6146|MNS_S29|MNS_S29|0,5|0,87376750034502315
6147|MNS_S2|MNS_S2|1|1
6148|MNS_S61|MNS_S61|1|1
6149|MNS_S54|MNS_S54|0,6785714285714286|0,67513930033768421
6150|MNS_S5|MNS_S3|0,5714285714285714|0,41493811814300385
6154|MNS_S56|MNS_S56|0,40000000000000002|0,32549291222237614
6158|MNS_S45|MNS_S23|0,29166666666666669|0,38640146086634919
6159|MNS_S5|MNS_S5|0,5|0,49532796636597792
6160|MNS_S50|MNS_S50|0,53333333333333333|0,53691644815727402
6161|MNS_S40|MNS_S40|0,66666666666666663|0,81966436471638637
6163|MNS_S3|MNS_S3|0,5|0,63141818947811901
6164|MNS_S45|MNS_S45|0,7142857142857143|1
6168|MNS_S63|MNS_S63|1|1
6173|MNS_S2|MNS_S2|1|1
6175|MNS_S38|MNS_S38|0,8125|0,82579354440706498
6176|MNS_S61|MNS_S61|1|1
6177|MNS_S47|MNS_S47|0,75|0,72005044136191665
6178|MNS_S52|MNS_S52|1|1
6179|MNS_S3|MNS_S3|0,76923076923076927|0,86216689698697502
6180|MNS_S40|MNS_S40|0,66666666666666663|0,82006041329092405
6181|MNS_S2|MNS_S2|0,5625|0,66601825007682136
6184|MNS_S2|MNS_S2|0,83333333333333337|0,84488389110249806
6185|MNS_S33|MNS_S33|1|1
6186|MNS_S48|MNS_S48|1|1
6187|MNS_S5|MNS_S5|1|1
6190|MNS_S3|MNS_S3|1|1
6191|MNS_S50|MNS_S31|0,5|0,58824567596187782
6192|MNS_S2|MNS_S2|1|1
6194|MNS_S5|MNS_S5|0,83333333333333337|1,288820704375667
6197|MNS_S63|MNS_S63|1|1
6198|MNS_S61|MNS_S38|0,5|0,57149797108075673
6199|MNS_S56|MNS_S56|0,33333333333333331|2,0006002000666889
6201|MNS_S17|MNS_S17|0,83333333333333337|1,2093289323146115
6203|MNS_S52|MNS_S52|1|1
6210|MNS_S64|MNS_S63|0,5|0,46153931309329421
6213|MNS_S52|MNS_S52|0,40000000000000002|0,58440495674538229
6215|MNS_S2|MNS_S2|1|1
6217|MNS_S61|MNS_S61|0,3125|0,62919879778649535
6220|MNS_S68|MNS_S68|1|1
6221|MNS_S40|MNS_S40|1|1
6222|MNS_S32|MNS_S51|0,47368421052631576|0,44084142483463212
6224|MNS_S32|MNS_S32|0,42857142857142855|0,53480431495958858
6227|MNS_S5|MNS_S5|0,88461538461538458|0,77061792948080576
6228|MNS_S2|MNS_S2|0,66666666666666663|0,77109072506145271
6231|MNS_S5|MNS_S5|1|1
6232|MNS_S45|MNS_S45|0,66666666666666663|0,68764883014779066
6233|MNS_S3|MNS_S3|1|1
6236|MNS_S31|MNS_S3|0,59999999999999998|0,73587203756695274
6239|MNS_S2|MNS_S61|0,5|0,62273244465823618
6240|MNS_S61|MNS_S61|1|1
6241|MNS_S2|MNS_S2|1|1
6242|MNS_S5|MNS_S5|1|1
6245|MNS_S65|MNS_S65|0,5|0,47034321998815382
6249|MNS_S61|MNS_S61|0,5|0,59466789052069424
6250|MNS_S31|MNS_S31|0,66666666666666663|0,64838145403801173
6251|MNS_S49|MNS_S49|1|1
6252|MNS_S23|MNS_S23|0,76923076923076927|0,89529315198179105
6253|MNS_S27|MNS_S27|0,66666666666666663|0,94597175796439037
6254|MNS_S56|MNS_S56|1|1
6257|MNS_S8|MNS_S8|1|1
6258|MNS_S18|MNS_S18|1|1
6259|MNS_S65|MNS_S65|1|1
6265|MNS_S3|MNS_S5|0,34999999999999998|0,43502696594067991
6266|MNS_S5|MNS_S5|0,5|0,89645430511637558
6267|MNS_S16|MNS_S16|1|1
6269|MNS_S63|MNS_S63|0,66666666666666663|0,71755881395902732
6270|MNS_S24|MNS_S24|1|1
6276|MNS_S40|MNS_S40|0,55555555555555558|0,65460647452890552
6279|MNS_S63|MNS_S8|0,66666666666666663|0,89944972486243124
6281|MNS_S41|MNS_S41|1|1
6282|MNS_S58|MNS_S58|0,60606060606060608|0,63343518491827844
6283|MNS_S4|MNS_S4|1|1
6286|MNS_S29|MNS_S29|1|1
6287|MNS_S29|MNS_S29|0,66666666666666663|0,7602308499475342
6288|MNS_S54|MNS_S54|1|1
6290|MNS_S29|MNS_S29|0,75|0,73745403417694133
6291|MNS_S2|MNS_S2|1|1
6293|MNS_S27|MNS_S27|0,5|0,70208555011704632
6294|MNS_S29|MNS_S29|1|1
6297|MNS_S5|MNS_S5|1|1
6298|MNS_S31|MNS_S31|0,66666666666666663|0,61923671199011121
6302|MNS_S4|MNS_S4|1|1
6304|MNS_S2|MNS_S2|1|1
6305|MNS_S23|MNS_S23|0,92307692307692313|0,9666539615989328
6307|MNS_S52|MNS_S38|0,26666666666666666|0,31644690937079639
6308|MNS_S27|MNS_S27|0,80000000000000004|0,5495307052829177
6309|MNS_S2|MNS_S2|0,8571428571428571|0,99060001026108924
6311|MNS_S22|MNS_S22|1|1
6313|MNS_S18|MNS_S18|1|1
6314|MNS_S3|MNS_S3|0,33333333333333331|0,42505469494336429
6315|MNS_S31|MNS_S31|0,6071428571428571|0,71047182748383797
6316|MNS_S3|MNS_S3|1|1
6323|MNS_S45|MNS_S45|0,7142857142857143|0,75758930514288414
6324|MNS_S5|MNS_S5|0,47368421052631576|0,6551961249078867
6325|MNS_S27|MNS_S27|1|1
6326|MNS_S29|MNS_S29|0,5|0,54784683264746881
6329|MNS_S54|MNS_S54|0,59999999999999998|0,67195463642428288
6332|MNS_S31|MNS_S31|1|1
6334|MNS_S58|MNS_S58|1|1
6336|MNS_S2|MNS_S2|1|1
6340|MNS_S2|MNS_S2|0,66666666666666663|0,97143838852381559
6344|MNS_S4|MNS_S4|1|1
6346|MNS_S2|MNS_S2|0,5|0,72143752611784373
6347|MNS_S2|MNS_S2|0,90909090909090906|0,87731278943212632
6348|MNS_S61|MNS_S61|0,98412698412698407|0,98744438289958147
6349|MNS_S63|MNS_S63|1|1
6353|MNS_S27|MNS_S27|1|1
6354|MNS_S70|MNS_S70|0,66666666666666663|0,87882718019406658
6355|MNS_S63|MNS_S63|0,75|0,63429396920601255
6356|MNS_S2|MNS_S2|0,9642857142857143|0,98369383854624881
6357|MNS_S2|MNS_S2|1|1
6358|MNS_S2|MNS_S2|0,73333333333333328|0,71997512392752128
6359|MNS_S48|MNS_S48|1|1
6360|MNS_S61|MNS_S61|1|1
6361|MNS_S2|MNS_S2|1|1
6362|MNS_S69|MNS_S33|0,66666666666666663|0,8949141834263451
6364|MNS_S3|MNS_S3|1|1
6367|MNS_S33|MNS_S33|0,88888888888888884|0,88461416641152057
6368|MNS_S2|MNS_S2|1|1
6372|MNS_S2|MNS_S2|1|1
6373|MNS_S17|MNS_S17|1|1
6374|MNS_S63|MNS_S63|1|1
6376|MNS_S59|MNS_S59|0,40000000000000002|0,3710275338359022
6377|MNS_S52|MNS_S52|0,75|0,80483070951045932
6378|MNS_S20|MNS_S20|0,53846153846153844|0,45015190081287459
6382|MNS_S66|MNS_S66|0,5|1
6383|MNS_S32|MNS_S32|0,5|0,56814974802015838
6384|MNS_S2|MNS_S2|1|1
6387|MNS_S24|MNS_S24|0,5|0,62736842105263158
6389|MNS_S3|MNS_S3|1|1
6392|MNS_S55|MNS_S55|0,5|0,80701892952110155
6395|MNS_S45|MNS_S45|1|1
6396|MNS_S29|MNS_S29|0,5|0,82992993990105246
6397|MNS_S33|MNS_S33|0,59999999999999998|0,39827304963616444
6401|MNS_S5|MNS_S5|0,5|0,47350969766115231
6402|MNS_S33|MNS_S33|1|1
6403|MNS_S45|MNS_S3|0,75|0,52596036378444411
6404|MNS_S16|MNS_S3|0,5|0,55324364382624558
6405|MNS_S27|MNS_S27|1|1
6408|MNS_S29|MNS_S29|0,7857142857142857|0,80098016928707327
6409|MNS_S45|MNS_S45|1|1
6410|MNS_S41|MNS_S17|0,33333333333333331|0,41541307719619536
6414|MNS_S32|MNS_S32|0,58333333333333337|0,42043086819206221
6416|MNS_S3|MNS_S3|0,76000000000000001|0,85187672729609865
6417|MNS_S3|MNS_S3|0,55555555555555558|0,51400776390253022
6419|MNS_S48|MNS_S48|1|1
6420|MNS_S29|MNS_S29|0,83333333333333337|0,80477349396318254
6421|MNS_S55|MNS_S2|0,29999999999999999|0,64538199676321217
6423|MNS_S48|MNS_S48|1|1
6424|MNS_S29|MNS_S29|0,63636363636363635|0,69728218563500755
6425|MNS_S58|MNS_S58|1|1
6427|MNS_S63|MNS_S63|0,93333333333333335|0,89674514724333898
6431|MNS_S31|MNS_S31|0,75|0,83676677759856255
6432|MNS_S64|MNS_S64|0,59999999999999998|0,54236159315610766
6433|MNS_S2|MNS_S2|0,59999999999999998|0,62080905883318294
6434|MNS_S4|MNS_S4|1|1
6436|MNS_S27|MNS_S27|0,875|0,92165290829870405
6438|MNS_S31|MNS_S31|0,57499999999999996|0,59728726125894294
6440|MNS_S29|MNS_S29|1|1
6441|MNS_S4|MNS_S4|0,9375|0,89922450441471902
6442|MNS_S55|MNS_S55|0,5|0,68151061040847427
6444|MNS_S2|MNS_S2|0,66666666666666663|0,78767342882104463
6447|MNS_S40|MNS_S40|0,75|0,77425326801074656
6450|MNS_S2|MNS_S2|0,88888888888888884|0,88397943910051868
6452|MNS_S32|MNS_S32|1|1
6456|MNS_S2|MNS_S2|1|1
6457|MNS_S61|MNS_S61|1|1
6459|MNS_S61|MNS_S61|0,72727272727272729|0,54728202010222116
6463|MNS_S3|MNS_S3|1|1
6464|MNS_S22|MNS_S22|0,84615384615384615|0,83748535815767788
6468|MNS_S52|MNS_S52|0,8571428571428571|0,92984091660902779
6471|MNS_S3|MNS_S2|0,5|0,67693952714743966
6472|MNS_S52|MNS_S52|0,66666666666666663|0,56425155454847986
6473|MNS_S56|MNS_S29|0,40000000000000002|0,44679719089167907
6474|MNS_S4|MNS_S4|0,80000000000000004|0,71207941577434852
6480|MNS_S3|MNS_S3|0,53846153846153844|0,65044582772543746
6482|MNS_S70|MNS_S2|0,5|0,59403879354118005
6483|MNS_S31|MNS_S31|1|1
6484|MNS_S2|MNS_S2|0,5625|0,66381740188030458
6489|MNS_S3|MNS_S3|1|1
6492|MNS_S54|MNS_S29|0,5|0,52929503369452624
6494|MNS_S18|MNS_S18|0,83333333333333337|0,79014281309655798
6498|MNS_S2|MNS_S57|0,5|0,45084524280600363
6500|MNS_S24|MNS_S24|1|1
6501|MNS_S5|MNS_S5|0,43478260869565216|0,55847481107109076
6502|MNS_S38|MNS_S2|0,75|0,50012504689258475
6509|MNS_S41|MNS_S41|0,75|0,74659453663766839
6510|MNS_S3|MNS_S3|1|1
6512|MNS_S55|MNS_S47|0,5|0,61737905401354831
6517|MNS_S2|MNS_S2|0,94999999999999996|0,95672706114772066
6518|MNS_S29|MNS_S56|0,33333333333333331|0,62442183163737275
6519|MNS_S55|MNS_S55|1|1
6520|MNS_S36|MNS_S36|1|1
6521|MNS_S29|MNS_S29|0,5|0,72562102011454144
6523|MNS_S27|MNS_S27|0,53846153846153844|0,64979580126150438
6524|MNS_S52|MNS_S52|1|1
6528|MNS_S18|MNS_S18|1|1
6529|MNS_S5|MNS_S5|0,90909090909090906|0,97578111363239661
6531|MNS_S59|MNS_S59|1|1
6532|MNS_S41|MNS_S27|0,5|0,46394037714028713
6533|MNS_S33|MNS_S33|0,38461538461538464|0,37412099098124452
6535|MNS_S2|MNS_S2|0,80000000000000004|0,73134974545780262
6537|MNS_S52|MNS_S52|0,66666666666666663|0,81745422651025113
6544|MNS_S41|MNS_S41|1|1
6547|MNS_S33|MNS_S33|0,80000000000000004|0,85316801035308942
6549|MNS_S51|MNS_S51|0,5|0,85720206069180371
6552|MNS_S55|MNS_S55|0,40000000000000002|1,6537292764549754
6556|MNS_S19|MNS_S19|1|1
6557|MNS_S5|MNS_S23|0,44444444444444442|0,6446887762615795
6561|MNS_S22|MNS_S22|1|1
6563|MNS_S57|MNS_S57|1|1
6565|MNS_S63|MNS_S63|0,80000000000000004|0,76913693419276596
6567|MNS_S4|MNS_S4|0,41935483870967744|0,55102951353057583
6571|MNS_S41|MNS_S41|0,88888888888888884|0,71188979982521128
6573|MNS_S38|MNS_S38|1|1
6574|MNS_S32|MNS_S32|0,5|0,61860660913491894
6577|MNS_S45|MNS_S16|0,5|0,56004161498139338
6579|MNS_S5|MNS_S5|0,59999999999999998|0,49322183537319064
6581|MNS_S2|MNS_S2|1|1
6584|MNS_S61|MNS_S61|0,5|0,78793390935273599
6585|MNS_S23|MNS_S23|1|1
6586|MNS_S18|MNS_S18|0,88888888888888884|0,99212179492232133
6587|MNS_S47|MNS_S2|0,42857142857142855|0,58492356961273073
6588|MNS_S40|MNS_S40|1|1
6590|MNS_S2|MNS_S2|0,89473684210526316|0,82114757439869546
6592|MNS_S45|MNS_S45|1|1
6593|MNS_S2|MNS_S2|1|1
6599|MNS_S18|MNS_S18|0,88888888888888884|0,88283050860701529
6602|MNS_S3|MNS_S3|0,66666666666666663|0,56122647541211457
